from_country,AE,AR,AT,AU,BD,BE,BR,CA,CH,CL,CN,CO,CZ,DE,DK,EE,ES,FI,FR,GB,GH,GR,HK,HR,HU,ID,IE,IL,IN,IR,IT,JP,KE,KR,LA,LK,LV,MM,MX,MY,NL,NO,NP,NZ,PH,PK,PL,PR,PS,PT,RE,RO,RS,RU,SE,SG,SI,SK,TH,TR,TW,US,UY,ZA,ZM
HU,0.03223225713473103,0.015490074241266924,0.0635886499306645,0.27945804622532355,0.06781338805873265,0.25036435449169603,0.10772207016203517,0.18654691099029597,0.10899673206117455,0.07382686773799173,0.3846569193451859,0.061365394156621934,0.18936852959235526,0.29344825506373007,0.036307817340083724,0.03658147618671806,0.19548482396338446,0.14249726453512687,0.26746834130405533,0.324328226338694,0.05053163761448148,0.14116642660342313,0.07849875413028656,0.051891328755387704,0.026830400667879284,0.10553519033952961,0.03344765462628867,0.056477960303091525,0.18977507107095418,0.06436376620430194,0.2291249999454819,0.8636593715120772,0.09780942899331115,0.17707016010610982,0.054690035655526305,0.036581476186718344,0.03284560244536161,0.014830765320772188,0.11873890516594578,0.08774840397406362,0.1332624238110313,0.06911555541266852,0.021903643532533917,0.11371226670858785,0.11683133141409613,0.027557619635966493,0.09202037817790126,0.03921260511620592,0.08875578854361199,0.03344765462628487,0.0701113143508422,0.052840893255109544,0.05594765768107613,0.054142002179457104,0.14535478113902314,0.15894209763308598,0.053773506487880755,0.03996798718973621,0.2428233522543696,0.0867325982545866,0.331062313771981,0.45703408363043785,0.03630781734008139,0.13216703219791495,0.0244875478560141
ID,0.12433724301275602,0.0868460707228795,0.2590060933645323,1.233833663829999,0.2991019725779524,1.0951138344481726,0.4818148088217072,0.8037934062928829,0.4604530425568427,0.3080186169696774,1.6843116310232706,0.28849590361039806,0.8385148296839673,1.2825554684301594,0.1522232557791975,0.15940436004080186,0.8425731253726665,0.6157447146344451,1.1729697448784129,1.418106117326895,0.2377768626254624,0.6127171220066644,0.35894399786024045,0.23850805520988247,0.10553519033952961,0.6001534470450722,0.15116242787150538,0.23062512525750734,0.8533453600974877,0.2887863424749383,1.0043070667877751,3.790223635407167,0.42604653079197524,0.7746327904239407,0.23438274339205534,0.14336950721823907,0.15908075433560692,0.06216868665169834,0.5206484802628399,0.38833882113446955,0.5874189234267573,0.28780963083263333,0.1081787483751454,0.5002874497727688,0.5191798821217231,0.10393086933152716,0.4009967082159784,0.17183823905056198,0.38739780020045295,0.13712602087138206,0.30068440265495594,0.23770231382965884,0.2623986577709856,0.2509736041896542,0.637688199671357,0.698137635713843,0.22442081097799274,0.14947539061661982,1.060557317451349,0.3752778591922505,1.460182880464047,2.023455755977961,0.1606887562961694,0.5894234471074207,0.11051292051162506
IE,0.04308758986064414,0.02365769219514874,0.08431669822753352,0.397836034567099,0.09619516619872881,0.3608160523034725,0.1572863427002427,0.26426020812831125,0.151192749826194,0.10468943786265116,0.5412514624459555,0.09255661186535512,0.268443188775507,0.4148465157141841,0.04790313142166771,0.05246315278366711,0.27564765843384026,0.19990875418543244,0.37999169675125616,0.459456567697268,0.07887212688906267,0.1950681511676942,0.11601450943743662,0.07528286657666457,0.03344765462628867,0.15116242787150538,0.0,0.07025520336605481,0.274400128279916,0.09286716319562875,0.325783250643719,1.2141939686886347,0.1339010365904132,0.24583746744556917,0.0764553830674801,0.049336055780716676,0.05111883801499175,0.016730857718596812,0.17220683377845233,0.1260957794694701,0.19408771213042195,0.09180647253872244,0.03096899094255176,0.16039998004993514,0.16408357748419147,0.03403901291164784,0.12869774823196597,0.05905953267680056,0.12986737234573237,0.04215248035405963,0.09307852813622,0.07554806417109435,0.08313578290961231,0.0853622281808408,0.20565748612685975,0.22854818222863985,0.0744906947208778,0.05033436599382919,0.34009254681649337,0.12140257657895231,0.4709500928973521,0.6546228911368459,0.04831691629234546,0.18828114722409975,0.0331480014480592
IL,0.059728288105384095,0.04748570732338653,0.12719103742009968,0.6104308131149901,0.14256456642523435,0.5432992983614837,0.23771082937059942,0.3977636986956791,0.22834495921734455,0.15353993487035883,0.8232320732333424,0.14179949788335888,0.41522253069903287,0.6356578573416373,0.07436376537000863,0.08265993951120237,0.4232100939249639,0.3022385812566167,0.5830893928036168,0.7046930951839531,0.1164423823185042,0.29739892131607576,0.1737583379294541,0.1191568713922961,0.056477960303091525,0.23062512525750734,0.07025520336605481,0.14576570241316233,0.41374010006267575,0.14371496233866693,0.49375083230300953,1.8663818670355286,0.20564617283097206,0.3852142131332466,0.11826576004918707,0.074755706136748,0.08133661168255653,0.03254038106722871,0.2597960769528278,0.19140544506368382,0.28988719461205925,0.13866607948585144,0.052652365568916865,0.2460891253185692,0.2584754038589857,0.05265446229905191,0.1953912741142346,0.08831461713673791,0.19497350691816348,0.06810495136188816,0.1478525955131706,0.11518165826207005,0.12965986117535727,0.11955423706421198,0.3167050609005415,0.34425339272123756,0.1121548483125269,0.07301847437466254,0.5213698203768746,0.182191213838696,0.7135814975179735,0.9930545763451705,0.08313578290960973,0.2860147548640294,0.0537735064878726
IN,0.22345665440967316,0.15888884038843312,0.4785547404426057,2.245801640750265,0.5351679209368252,1.9849824466728725,0.8745583751814204,1.458083544382582,0.8439507281827922,0.5644772888260178,3.047144076934905,0.5223265476689863,1.5389952346902607,2.319957450557969,0.27506656939720864,0.2990504546059284,1.5112181723366287,1.1090651198195818,2.152269194966243,2.5782424398026746,0.43518591843026916,1.1116411361586462,0.6493034886706066,0.4297217239096872,0.18977507107095418,0.8533453600974877,0.274400128279916,0.41374010006267575,2.0815014392498554,0.5222990269951903,1.810892440317896,6.8349240203826485,0.7693898255113478,1.4131966372730997,0.434749670960314,0.27395348437265077,0.29635318861115634,0.10888526071048044,0.9486215472986921,0.7064948690541311,1.0703516760392582,0.524798778961858,0.19788267129799156,0.8987187956197452,0.9507766844003822,0.1940319303620005,0.7285827884323343,0.31516227629595484,0.7065019179024989,0.24877395281646408,0.5352913819594216,0.43087754130373274,0.47124973209541454,0.45801238585873644,1.1540486490613193,1.2789216201154274,0.4167957600552681,0.2782204816328579,1.9173640806069718,0.6783332511382153,2.6532569687839875,3.646228406175262,0.2933363939236062,1.0666214081858585,0.1885681584998689
IR,0.07541406765322652,0.05321592242929079,0.15820234005851938,0.7640975183836088,0.18494009841017756,0.6684286002260428,0.29691649398442665,0.49298295264649694,0.2865678104743206,0.1934360866023664,1.0344660611156842,0.17664644462874457,0.5211873766696784,0.7931849075719252,0.09266643621076084,0.10048270696992445,0.5068334574593738,0.3742228726306423,0.7253038326108027,0.8770888281125483,0.14836727941163555,0.38039288952353456,0.22064856310429165,0.15142681268523142,0.06436376620430194,0.2887863424749383,0.09286716319562875,0.14371496233866693,0.5222990269951903,0.0768845784276218,0.6167731430596827,2.3098249144905436,0.26329142485084084,0.47930857492849616,0.14217591357190051,0.09370966012107236,0.10299750676597483,0.034039012911643726,0.32188892245617196,0.23877138773310913,0.3614648774084738,0.1795218437961652,0.06795932901373629,0.3072417653898998,0.3194888110717647,0.06648523445099258,0.2470127316556196,0.10862912869031277,0.23792089357612364,0.08604852352018395,0.1851915494833216,0.14560626222804077,0.16456137578416025,0.15511836899606682,0.3927632895268655,0.43463408011797333,0.14332895729753178,0.09233655830712778,0.6487421971786858,0.23094178573838303,0.9006487182026933,1.2370373923207105,0.10164155842963712,0.36636593728117495,0.06512950483461297
IT,0.2625125056067994,0.1892061722037911,0.5631760360668251,2.653827973249159,0.6317434210184854,2.346699166403773,1.0353527545722703,1.7199773299666827,0.9995878350596749,0.6750756330961308,3.614029261585906,0.6154042625787391,1.8119754716881356,2.731770734084427,0.32484974742170086,0.3528870074118226,1.7806543039007288,1.2939521079235499,2.5396496570196048,3.0555773000202557,0.5113957543818165,1.3089139161918224,0.7675919165807615,0.5137149991969173,0.2291249999454819,1.0043070667877751,0.325783250643719,0.49375083230300953,1.810892440317896,0.6167731430596827,2.958641519346512,8.072898116537491,0.9229457099959194,1.6657918218074776,0.509017612269037,0.3269980403610102,0.3481576447531607,0.13244251734249118,1.1284047484834872,0.8325645767147435,1.258210995977886,0.6178800090635471,0.22876977422732822,1.0588911330253705,1.1178621052706095,0.22930135193663487,0.863724211539731,0.37604839635350595,0.8220164514169187,0.2958734263161325,0.6365966858223912,0.5137181857790906,0.557577784349462,0.5475905492244808,1.3678617918490406,1.5146087641370647,0.49411386501487503,0.325580124700544,2.2505116755083168,0.79744870681449,3.1260140544147546,4.3176083229489235,0.3544012618486941,1.2564457283943822,0.22702555274678643
JP,0.9973359514226938,0.7067943177474635,2.105967124529878,10.033859336386925,2.383232796014693,8.792379051973942,3.912746568384053,6.449029070457085,3.762009347728786,2.5153955139501747,13.956976107108591,2.3327537375384444,6.843712377796157,10.441333100155434,1.2253231983437745,1.3227715896553984,6.697240146536567,4.872713412462383,9.558270466459934,11.626517765866213,1.9087259917546544,4.934423599003177,2.8891015471939467,1.9365390546018992,0.8636593715120772,3.790223635407167,1.2141939686886347,1.8663818670355286,6.8349240203826485,2.3098249144905436,8.072898116537491,42.45268385157171,3.423070831811415,6.287112878389015,1.9068287263406372,1.215175398697178,1.3212100659623378,0.49996254419689595,4.199811378193459,3.1231621012042172,4.7202432328855295,2.334261196695359,0.8652605619120056,3.996686009383238,4.209145598764749,0.8644790338697239,3.282283056897746,1.4061386046898188,3.062717518545548,1.1174154677644064,2.3775566260347034,1.9316003727479916,2.1029237212986858,2.0463807344676246,5.173026518045171,5.6619397200607215,1.8547425256349566,1.2203625526865556,8.526875846897337,3.0119994007307045,11.990365164997927,16.82389547775404,1.317525146022086,4.773360590444293,0.8679800467750514
KE,0.11208142754261392,0.08023720832634575,0.23415419193343096,1.138781529705873,0.2673974240712299,1.0071408076333903,0.4394149546840249,0.732900204666122,0.42003960003777924,0.28642647293845136,1.5284109206624346,0.2619834124519836,0.773120512210176,1.1619469480143412,0.13953613295482503,0.14309023586534722,0.766143922771706,0.5547676356820701,1.0726230062792923,1.3031381685760606,0.21488020476532463,0.5581093742270633,0.3270356989687789,0.21763214376558934,0.09780942899331115,0.42604653079197524,0.1339010365904132,0.20564617283097206,0.7693898255113478,0.26329142485084084,0.9229457099959194,3.423070831811415,0.48891614822981516,0.7026220534541657,0.21505757368654219,0.13182275979506314,0.1501550012486428,0.0588887901047381,0.4805098608771326,0.34947785280321336,0.534987766215463,0.2606986912125639,0.0953715240519506,0.4526901805872104,0.4790649158516111,0.09741924039946039,0.36413504308160694,0.16071462285672802,0.3577634922683375,0.1261877949724557,0.26880905937127464,0.21633496619823328,0.23895592815423355,0.22956611596658602,0.5725747098850232,0.6385695263633905,0.21278390540645345,0.13413841209732275,0.9621060931105497,0.3409893464612295,1.3335884521093189,1.8315393568255645,0.14885944914585986,0.5349500907559359,0.09191717140995356
KR,0.20282860153328053,0.1403595369043684,0.4212926654951912,2.0356805367245534,0.48786817727756937,1.8365515806530939,0.7930355008446347,1.333241819776332,0.761515854332723,0.5147788713613494,2.784280158030379,0.4776261261699137,1.3952527213375783,2.129771022058384,0.24692279279145873,0.26575859647444666,1.410140920050113,1.015762022522986,1.9592901235906606,2.3544595452037735,0.38937062601057987,1.0013142563655661,0.5912670002631814,0.3947210655641137,0.17707016010610982,0.7746327904239407,0.24583746744556917,0.3852142131332466,1.4131966372730997,0.47930857492849616,1.6657918218074776,6.287112878389015,0.7026220534541657,1.7657406264790407,0.39242533608300734,0.24997151837757395,0.26587699336337356,0.10164155842963529,0.8729278895762522,0.6394432700406172,0.977136845277875,0.47488740518139433,0.17525008302415016,0.8319301352878731,0.8580683420332581,0.17672380258464082,0.658512718176167,0.2858393954652527,0.6531641726242412,0.22739129622748042,0.49107963346090133,0.39341295098174567,0.4277411549057322,0.4230786517896162,1.0595271088554035,1.1685982781091804,0.37832134489095165,0.24775210513733908,1.7597721302487126,0.6199698028128062,2.4175352174475786,3.3376856343279333,0.26954215328971826,0.9739793079938707,0.1729900066476892
LA,0.06420950396944604,0.046425579156339325,0.1291785183379651,0.6301060148895186,0.15023341705495466,0.5591451586125453,0.24939169513029447,0.41013809918110145,0.23375609082980267,0.16401268243653738,0.8610628388219944,0.14806921489630276,0.4325058963759997,0.6534222512284198,0.0723348629638318,0.08277916404508959,0.42289846299084655,0.3102244187679708,0.5977669164482364,0.7234823386926835,0.12018770486207324,0.3104017467734526,0.18416844355107737,0.1214074725870929,0.054690035655526305,0.23438274339205534,0.0764553830674801,0.11826576004918707,0.434749670960314,0.14217591357190051,0.509017612269037,1.9068287263406372,0.21505757368654219,0.39242533608300734,0.0,0.0740913598201454,0.0868530344893176,0.03314800144805937,0.2683345493968688,0.19960303003717345,0.29892123644855073,0.14790537515587698,0.04893097178676508,0.2543675576797629,0.26429103276507726,0.05647796030308747,0.20527464431834122,0.08841892105196895,0.19506474719951858,0.06925870053644645,0.14822816871295516,0.11915209775740844,0.1352609566726168,0.1324018126764796,0.32742333453814576,0.35788167821211314,0.11473059748821675,0.07260791967823238,0.5369087814518052,0.1929019440026773,0.7460726289039162,1.0188630822639713,0.08501177330231774,0.2985006525955081,0.054325301655840486
LK,0.038442289213805166,0.028272955275322677,0.08277916404508558,0.39948807041029777,0.09772087596821956,0.35552637032995005,0.1545905094110951,0.26016499072713223,0.14706838545379067,0.09811369731086023,0.5414469739500436,0.09454437899732937,0.27192272358157216,0.4129565008571362,0.04706454716664889,0.048930971786764796,0.27156934657648096,0.19749407586058165,0.38301101811820537,0.45835519458153134,0.07836968546575729,0.1952416185141495,0.11431476545047835,0.07999078946977019,0.036581476186718344,0.14336950721823907,0.049336055780716676,0.074755706136748,0.27395348437265077,0.09370966012107236,0.3269980403610102,1.215175398697178,0.13182275979506314,0.24997151837757395,0.0740913598201454,0.0,0.05265236556891147,0.01612241917331865,0.1666208342314926,0.12465355349932111,0.1937538551874917,0.09169563566492929,0.032540381067229396,0.16003841538835192,0.1668809923268278,0.035191794498141485,0.12734308932955316,0.05487148257516774,0.12337336989805119,0.04400268628165169,0.09649683932650566,0.07274405542725652,0.08775193217246302,0.08254053791924883,0.20139265130579087,0.22740772106509008,0.07192329247188894,0.047485707323386306,0.3457244862604483,0.1163355079070677,0.47403404265949156,0.6493932426506166,0.04953734348952748,0.1882544820184133,0.03284560244536612
LV,0.042622618408519344,0.02965173856623104,0.08864482838831843,0.43073935320570916,0.10345495444873287,0.38978132895236167,0.17154412959938964,0.28089099309174054,0.16113993421871117,0.10962188832528084,0.5812470731109974,0.09465199416815183,0.291870502106717,0.44466654067977934,0.05092386473945157,0.05358829722991557,0.2978111072476463,0.2169111117484987,0.413560094303227,0.49946362229913704,0.08133661168255713,0.2110842068939078,0.12494395383533168,0.08169970379383958,0.03284560244536161,0.15908075433560692,0.05111883801499175,0.08133661168255653,0.29635318861115634,0.10299750676597483,0.3481576447531607,1.3212100659623378,0.1501550012486428,0.26587699336337356,0.0868530344893176,0.05265236556891147,0.04978415812283425,0.01843595400298628,0.17917882017688674,0.13070901881657848,0.20559912451175438,0.10183813823909418,0.0354741088683226,0.17707732096467937,0.1804481487851079,0.03403901291164571,0.13977627266453171,0.055232566480276926,0.1372441386727133,0.0489309717867652,0.10241331163480565,0.08419970308731357,0.08729843984857756,0.0907363631626817,0.21935824579895224,0.24136663895421556,0.08169970379384417,0.051699299801817394,0.36806860012777043,0.1288478855084482,0.5100863734703883,0.699624557602224,0.05939486509790193,0.20260182723762987,0.035474108868328115
MM,0.017885681423970623,0.014140721339446233,0.03314800144805972,0.16102891168969452,0.037920000000010896,0.14570212764398616,0.06136539415662009,0.10383250936004096,0.061687985864346095,0.03921260511620619,0.21732443488943284,0.03739037309254247,0.10915381990563801,0.16853442497002627,0.019489884555843884,0.02190364353253531,0.11540255629751256,0.08218126307134424,0.1562465948428934,0.18584113538176428,0.03344765462628272,0.08372667675237971,0.04642557915633925,0.030968990942556104,0.014830765320772188,0.06216868665169834,0.016730857718596812,0.03254038106722871,0.10888526071048044,0.034039012911643726,0.13244251734249118,0.49996254419689595,0.0588887901047381,0.10164155842963529,0.03314800144805937,0.01612241917331865,0.01843595400298628,0.0,0.0724715226830693,0.05131306266436954,0.07899722526770134,0.0354741088683142,0.012648098671346298,0.06633599023156952,0.06707883123613076,0.014140721339446152,0.053215922429296,0.023657692195146223,0.04993746088858217,0.01612241917331796,0.03844228921380938,0.03223225713472807,0.03433085492674075,0.029986496961147198,0.08254053791924686,0.09286716319563058,0.031289608498683494,0.0204895973606192,0.14020555053204287,0.05131306266437276,0.1925917537175016,0.26570082122562744,0.01948988455584268,0.07811722217283462,0.011831331286033515
MX,0.1387710575011582,0.09701166733957914,0.29453079635246554,1.3833927209581713,0.3294829282376932,1.2347145093500944,0.5402571147148687,0.9015852314673122,0.5235810351799561,0.3503067798372482,1.8884722964338962,0.3228149432724692,0.9491032533925291,1.4400867161387516,0.1705192528719717,0.18383640988651673,0.9322562660556929,0.6796718255160363,1.3174467664389278,1.5923635846124184,0.2725276639168104,0.6849686004484625,0.4038980940783763,0.2652207382540576,0.11873890516594578,0.5206484802628399,0.17220683377845233,0.2597960769528278,0.9486215472986921,0.32188892245617196,1.1284047484834872,4.199811378193459,0.4805098608771326,0.8729278895762522,0.2683345493968688,0.1666208342314926,0.17917882017688674,0.0724715226830693,0.7379957625892664,0.43992900518149175,0.6601127779404379,0.32282798825377623,0.12299488769864951,0.5639972822630238,0.5827096124141689,0.11815509129955153,0.4505949804425299,0.1951706525069343,0.4349623390594611,0.15788915605576506,0.3344091960459272,0.26817315003542747,0.2896963927976595,0.28358340148895805,0.7138817112099936,0.7924575637848731,0.25362963154970636,0.17211158705899404,1.1850561073636232,0.4187656834076328,1.6394643608201083,2.2603548394001,0.18109785089829547,0.6595707425289326,0.11650260769619045
MY,0.10175010761662644,0.07475570613675024,0.21402728424195802,1.029771830261683,0.24645640588155757,0.9199423405844583,0.40507035191427915,0.6720573773124032,0.3862890684449957,0.26157680631129954,1.3936042019167807,0.23952803510223297,0.7013113191728942,1.0605461227119461,0.12726708765420283,0.13504721396611843,0.6922048898991736,0.5105488670047686,0.9793744613781794,1.1780986428989673,0.19658200934968192,0.5073472578030876,0.2984808141237706,0.20107620445987603,0.08774840397406362,0.38833882113446955,0.1260957794694701,0.19140544506368382,0.7064948690541311,0.23877138773310913,0.8325645767147435,3.1231621012042172,0.34947785280321336,0.6394432700406172,0.19960303003717345,0.12465355349932111,0.13070901881657848,0.05131306266436954,0.43992900518149175,0.38807956091494283,0.4912622110440795,0.24269463199653366,0.08752372021343857,0.41288940843776,0.4368776995911913,0.08730194957735582,0.334094671612574,0.14633331814722497,0.32194427095369155,0.11387883912302355,0.24757885531678736,0.19682536015473476,0.21609933919386726,0.21197913010478112,0.5269779259133831,0.5847098340203535,0.19048576954718088,0.12734308932955302,0.8837961068029795,0.31111854718096926,1.2177326785463478,1.6740136028120731,0.13693722795508806,0.4911122788119409,0.08763613638222358
NL,0.1531734167537236,0.10871022766971353,0.33161073022450605,1.5637737942554137,0.3721437136378381,1.3614474061087207,0.6123249434735125,0.9952399276555941,0.5863101810477714,0.39611117176886534,2.1135490319364227,0.36310490164697035,1.0684074121792027,1.6108627222701273,0.1883265207026943,0.20502022436822678,1.0226828278599904,0.7560886590873032,1.478112477993237,1.7894283149653036,0.301656225528285,0.7658532903894932,0.45081792156034733,0.29785631703883475,0.1332624238110313,0.5874189234267573,0.19408771213042195,0.28988719461205925,1.0703516760392582,0.3614648774084738,1.258210995977886,4.7202432328855295,0.534987766215463,0.977136845277875,0.29892123644855073,0.1937538551874917,0.20559912451175438,0.07899722526770134,0.6601127779404379,0.4912622110440795,0.8894125557913726,0.36727135690102475,0.13414917070181864,0.6195459108090297,0.6562485273127768,0.13506359835284212,0.5116404170899753,0.22214839634803363,0.48159081012846183,0.177612540097776,0.3695795010550584,0.29988516135342713,0.3257717968147997,0.3217227526924973,0.7999507582345401,0.8880726184268902,0.28903453080903685,0.19073893257548757,1.3150559286969785,0.4715467209089684,1.838439640021024,2.5234208007383856,0.20688738482554322,0.7426153176445166,0.13361283620969677
NO,0.0738268677379923,0.05265236556891798,0.16051168181793093,0.7661642058982068,0.18268844626856753,0.6773992379682989,0.29739955548045816,0.49834767622595866,0.28373765629525544,0.19132631810592912,1.0347251615767896,0.17896269555416475,0.5230898339671315,0.7964414815916377,0.09599089748510863,0.09891390195521274,0.5196126522708866,0.37641264112687617,0.7286626478691387,0.8756456248962493,0.14815172763090392,0.3765206267922848,0.2193227357115514,0.14509686557603105,0.06911555541266852,0.28780963083263333,0.09180647253872244,0.13866607948585144,0.524798778961858,0.1795218437961652,0.6178800090635471,2.334261196695359,0.2606986912125639,0.47488740518139433,0.14790537515587698,0.09169563566492929,0.10183813823909418,0.0354741088683142,0.32282798825377623,0.24269463199653366,0.36727135690102475,0.20425229496867225,0.06420950396945034,0.31033351800926023,0.3217825352625296,0.06264564150843475,0.24878408228829418,0.10422536927250885,0.2440011467186126,0.0862771696336879,0.18083255901525638,0.14625016239302638,0.15906787985009813,0.15401672117017823,0.3878922401907221,0.4343738555670154,0.14350893909440177,0.09148830744968749,0.6581980221784709,0.23169165630203944,0.8953662437236359,1.2469541508813844,0.09870751947038635,0.36201534553114834,0.06839798535049156
NP,0.026067941997779613,0.02097156169672199,0.05804174704469566,0.285238229555586,0.0673763281873203,0.25166799637627074,0.11050411757033085,0.187996415923358,0.10626528125403545,0.07067672601362364,0.38262955243959074,0.0683979853504882,0.19308475962635832,0.2930160234527682,0.03712271003039206,0.03712271003039023,0.19715942787505694,0.139472927839018,0.26546738858107766,0.32780940743063886,0.05189132875539146,0.13921956184389067,0.0814610974637932,0.053402438146600804,0.021903643532533917,0.1081787483751454,0.03096899094255176,0.052652365568916865,0.19788267129799156,0.06795932901373629,0.22876977422732822,0.8652605619120056,0.0953715240519506,0.17525008302415016,0.04893097178676508,0.032540381067229396,0.0354741088683226,0.012648098671346298,0.12299488769864951,0.08752372021343857,0.13414917070181864,0.06420950396945034,0.0,0.11549617482848,0.12148736724450455,0.024487547856015583,0.09018181634900466,0.040709266758304226,0.0902908168088488,0.03344765462628379,0.0667853756446962,0.052840893255106915,0.060551280746181005,0.06038712114354007,0.1459941902954479,0.15724813003662727,0.05033436599382925,0.033447654626284,0.2426877203320986,0.08419970308732083,0.3305950973625027,0.4562395120985922,0.036581476186718136,0.1349813557495712,0.0252901245548377
NZ,0.13078287349652853,0.09191348976072303,0.2756451276552215,1.3195390066232031,0.3132403390369721,1.1661514714651329,0.5199704222355542,0.8547779229718188,0.4939420468031468,0.3362095441832416,1.8010248637927369,0.3066542280810429,0.9018327782910964,1.3683173754652314,0.16253781221611702,0.17773942275132631,0.8840918178560749,0.6424269371687538,1.2630311318412557,1.5190428532467113,0.25566470229571625,0.6546781609311041,0.38585425175824656,0.2543448871120667,0.11371226670858785,0.5002874497727688,0.16039998004993514,0.2460891253185692,0.8987187956197452,0.3072417653898998,1.0588911330253705,3.996686009383238,0.4526901805872104,0.8319301352878731,0.2543675576797629,0.16003841538835192,0.17707732096467937,0.06633599023156952,0.5639972822630238,0.41288940843776,0.6195459108090297,0.31033351800926023,0.11549617482848,0.6263799945719741,0.5565282522929488,0.11154481789841011,0.4277852246163405,0.18610352387845341,0.4123803758668431,0.14528303961570582,0.31489641153871906,0.25674974508257836,0.27710282856738117,0.2734774396544929,0.6783646205396056,0.7511633207234681,0.24769180527429327,0.15772403241099883,1.1278105911897836,0.4008798144081433,1.5637506398398873,2.142587211760978,0.1771759080687143,0.627458822871969,0.11474444474574695
PH,0.14311320134780775,0.10000994950499252,0.28821466930033307,1.3743866959483464,0.3248364413053231,1.2300597317205817,0.5370639585746162,0.8949098705457538,0.5170140079342478,0.34304037313415503,1.8676516124803462,0.3227875530437352,0.9403417402200116,1.4316814640137514,0.16521844812252004,0.1811198222172103,0.9288647348241552,0.6791118011052056,1.3076589095023883,1.580365778419247,0.26502672770862723,0.680063192357655,0.3973487692191715,0.2641929408594848,0.11683133141409613,0.5191798821217231,0.16408357748419147,0.2584754038589857,0.9507766844003822,0.3194888110717647,1.1178621052706095,4.209145598764749,0.4790649158516111,0.8580683420332581,0.26429103276507726,0.1668809923268278,0.1804481487851079,0.06707883123613076,0.5827096124141689,0.4368776995911913,0.6562485273127768,0.3217825352625296,0.12148736724450455,0.5565282522929488,0.7567035202772134,0.1227729465313403,0.4469532843597686,0.19286846917009517,0.4390746082388774,0.15305511556295254,0.32859218736927365,0.26486488555488397,0.288797758994015,0.28360627355553425,0.7106646342684746,0.78613319965513,0.2521820263222683,0.16898612369067229,1.1762815647624838,0.4147394439884888,1.6209601297994958,2.2519941992818016,0.1820524748526935,0.6554568577719897,0.11931025773174972
PK,0.029651738566231132,0.021903643532532036,0.05665361065282062,0.2824891580219719,0.063588649930663,0.2535667099601882,0.10843611022166305,0.1802781750518719,0.10579157622417767,0.07053367989829687,0.3831787697668179,0.06405742423797668,0.18921114554910687,0.29405130436723226,0.031289608498681155,0.03895753585636941,0.1938020423008411,0.1413872073421441,0.26689956088384714,0.32281164539084195,0.0520826420220836,0.1372329931176194,0.07812035586195275,0.055412215259815545,0.027557619635966493,0.10393086933152716,0.03403901291164784,0.05265446229905191,0.1940319303620005,0.06648523445099258,0.22930135193663487,0.8644790338697239,0.09741924039946039,0.17672380258464082,0.05647796030308747,0.035191794498141485,0.03403901291164571,0.014140721339446152,0.11815509129955153,0.08730194957735582,0.13506359835284212,0.06264564150843475,0.024487547856015583,0.11154481789841011,0.1227729465313403,0.0,0.09084470265241838,0.03765612300811543,0.09115797057858055,0.02862389910545804,0.06911555541266863,0.05265236556891467,0.06343247117995436,0.054142002179452794,0.14467690762515412,0.15912750987805524,0.05450797739782922,0.03192114659595771,0.2409805801304627,0.0848991849195277,0.3322065471962952,0.46431375555765836,0.03547410886832073,0.13070901881657584,0.023231624996963178
PL,0.10289419614344966,0.07382390940613813,0.22499119893905056,1.065171819191944,0.25243730627618594,0.956559360207494,0.41154141273976813,0.6948651872128266,0.39743939965725983,0.2703430442973598,1.4499200507621153,0.24997695813800053,0.7356324731823582,1.1074177791598683,0.13124084729995014,0.14369767708627565,0.7333633816872975,0.5278994207231704,1.0165677498323662,1.2223957197241428,0.20944574094504098,0.5254834558763846,0.3035421018573221,0.2048963991875395,0.09202037817790126,0.4009967082159784,0.12869774823196597,0.1953912741142346,0.7285827884323343,0.2470127316556196,0.863724211539731,3.282283056897746,0.36413504308160694,0.658512718176167,0.20527464431834122,0.12734308932955316,0.13977627266453171,0.053215922429296,0.4505949804425299,0.334094671612574,0.5116404170899753,0.24878408228829418,0.09018181634900466,0.4277852246163405,0.4469532843597686,0.09084470265241838,0.46714732408534243,0.14580332506498267,0.3387640919577163,0.1144757721091644,0.2533474065388542,0.20202003465006374,0.22557637376289674,0.21760591811806315,0.5508324750776267,0.6035421191598176,0.19957121636144548,0.13121977899696455,0.9161766709541599,0.3236230986812661,1.2527360845765974,1.729331976341723,0.1354743355769376,0.5039072787727402,0.09062065106803058
