,from_person,to_person,timestamp,connection_id,forward
7753,A02139,A00807,2024-08-27 20:54:04.728,A02139_A00807,False
7754,A00807,A01038,2024-08-27 20:54:36.952,A00807_A01038,True
7755,A01038,A00807,2024-08-27 20:54:36.952,A01038_A00807,False
7756,A01744,A01369,2024-08-27 20:56:34.796,A01744_A01369,True
7757,A01369,A01744,2024-08-27 20:56:34.796,A01369_A01744,False
7758,A00807,A00955,2024-08-27 20:57:52.763,A00807_A00955,True
7759,A00955,A00807,2024-08-27 20:57:52.763,A00955_A00807,False
7760,A00955,A01441,2024-08-27 20:59:04.716,A00955_A01441,True
7761,A01441,A00955,2024-08-27 20:59:04.716,A01441_A00955,False
7762,A00194,A02163,2024-08-27 20:59:34.964,A00194_A02163,True
7763,A02163,A00194,2024-08-27 20:59:34.964,A02163_A00194,False
7764,A00807,A00139,2024-08-27 21:00:20.135,A00807_A00139,True
7765,A00139,A00807,2024-08-27 21:00:20.135,A00139_A00807,False
7766,A00955,A00139,2024-08-27 21:00:23.197,A00955_A00139,True
7767,A00139,A00955,2024-08-27 21:00:23.197,A00139_A00955,False
7768,A01307,A02087,2024-08-27 21:00:25.033,A01307_A02087,True
7769,A02087,A01307,2024-08-27 21:00:25.033,A02087_A01307,False
7770,A02903,A00311,2024-08-27 21:00:59.440,A02903_A00311,True
7771,A00311,A02903,2024-08-27 21:00:59.440,A00311_A02903,False
7772,A00955,A01921,2024-08-27 21:01:07.216,A00955_A01921,True
7773,A01921,A00955,2024-08-27 21:01:07.216,A01921_A00955,False
7774,A02903,A03074,2024-08-27 21:01:34.312,A02903_A03074,True
7775,A03074,A02903,2024-08-27 21:01:34.312,A03074_A02903,False
7776,A02903,A01339,2024-08-27 21:01:56.393,A02903_A01339,True
7777,A01339,A02903,2024-08-27 21:01:56.393,A01339_A02903,False
7778,A02903,A01769,2024-08-27 21:02:16.992,A02903_A01769,True
7779,A01769,A02903,2024-08-27 21:02:16.992,A01769_A02903,False
7780,A01922,A01441,2024-08-27 21:02:34.520,A01922_A01441,True
7781,A01441,A01922,2024-08-27 21:02:34.520,A01441_A01922,False
7782,A01992,A01527,2024-08-27 21:04:24.400,A01992_A01527,True
7783,A01527,A01992,2024-08-27 21:04:24.400,A01527_A01992,False
7784,A01339,A03074,2024-08-27 21:05:36.948,A01339_A03074,True
7785,A03074,A01339,2024-08-27 21:05:36.948,A03074_A01339,False
7786,A00511,A01095,2024-08-27 21:07:07.764,A00511_A01095,True
7787,A01095,A00511,2024-08-27 21:07:07.764,A01095_A00511,False
7788,A01341,A03557,2024-08-27 21:08:44.500,A01341_A03557,True
7789,A03557,A01341,2024-08-27 21:08:44.500,A03557_A01341,False
7790,A00445,A01563,2024-08-27 21:13:43.944,A00445_A01563,True
7791,A01563,A00445,2024-08-27 21:13:43.944,A01563_A00445,False
7792,A00445,A00519,2024-08-27 21:14:06.472,A00445_A00519,True
7793,A00519,A00445,2024-08-27 21:14:06.472,A00519_A00445,False
7794,A00114,A00684,2024-08-27 21:19:07.497,A00114_A00684,True
7795,A00684,A00114,2024-08-27 21:19:07.497,A00684_A00114,False
7796,A00114,A00662,2024-08-27 21:19:46.103,A00114_A00662,True
7797,A00662,A00114,2024-08-27 21:19:46.103,A00662_A00114,False
7798,A00662,A02673,2024-08-27 21:20:20.290,A00662_A02673,True
7799,A02673,A00662,2024-08-27 21:20:20.290,A02673_A00662,False
7800,A00348,A02673,2024-08-27 21:20:42.321,A00348_A02673,True
7801,A02673,A00348,2024-08-27 21:20:42.321,A02673_A00348,False
7802,A00114,A00348,2024-08-27 21:22:41.075,A00114_A00348,True
7803,A00348,A00114,2024-08-27 21:22:41.075,A00348_A00114,False
7804,A00331,A00874,2024-08-27 21:24:03.736,A00331_A00874,True
7805,A00874,A00331,2024-08-27 21:24:03.736,A00874_A00331,False
7806,A00114,A03512,2024-08-27 21:27:55.660,A00114_A03512,True
7807,A03512,A00114,2024-08-27 21:27:55.660,A03512_A00114,False
7808,A00511,A01769,2024-08-27 21:28:11.120,A00511_A01769,True
7809,A01769,A00511,2024-08-27 21:28:11.120,A01769_A00511,False
7810,A00342,A02845,2024-08-27 21:29:15.704,A00342_A02845,True
7811,A02845,A00342,2024-08-27 21:29:15.704,A02845_A00342,False
7812,A03082,A03074,2024-08-27 21:33:09.807,A03082_A03074,True
7813,A03074,A03082,2024-08-27 21:33:09.807,A03074_A03082,False
7814,A01494,A03953,2024-08-27 21:36:42.451,A01494_A03953,True
7815,A03953,A01494,2024-08-27 21:36:42.451,A03953_A01494,False
7816,A01031,A01424,2024-08-27 21:39:57.068,A01031_A01424,True
7817,A01424,A01031,2024-08-27 21:39:57.068,A01424_A01031,False
7818,A01713,A03089,2024-08-27 21:44:43.206,A01713_A03089,True
7819,A03089,A01713,2024-08-27 21:44:43.206,A03089_A01713,False
7820,A01713,A03089,2024-08-27 21:44:43.212,A01713_A03089,True
7821,A03089,A01713,2024-08-27 21:44:43.212,A03089_A01713,False
7822,A02560,A03660,2024-08-27 21:51:00.143,A02560_A03660,True
7823,A03660,A02560,2024-08-27 21:51:00.143,A03660_A02560,False
7824,A01365,A03440,2024-08-27 22:03:10.188,A01365_A03440,True
7825,A03440,A01365,2024-08-27 22:03:10.188,A03440_A01365,False
7826,A01365,A00283,2024-08-27 22:04:12.423,A01365_A00283,True
7827,A00283,A01365,2024-08-27 22:04:12.423,A00283_A01365,False
7828,A02556,A01441,2024-08-27 22:24:57.903,A02556_A01441,True
7829,A01441,A02556,2024-08-27 22:24:57.903,A01441_A02556,False
7830,A00807,A02556,2024-08-27 22:24:59.444,A00807_A02556,True
7831,A02556,A00807,2024-08-27 22:24:59.444,A02556_A00807,False
7832,A00194,A03089,2024-08-27 22:28:33.072,A00194_A03089,True
7833,A03089,A00194,2024-08-27 22:28:33.072,A03089_A00194,False
7834,A01124,A00874,2024-08-27 22:46:44.884,A01124_A00874,True
7835,A00874,A01124,2024-08-27 22:46:44.884,A00874_A01124,False
7836,A01124,A00869,2024-08-27 22:46:59.448,A01124_A00869,True
7837,A00869,A01124,2024-08-27 22:46:59.448,A00869_A01124,False
7838,A01124,A00509,2024-08-27 22:47:57.227,A01124_A00509,True
7839,A00509,A01124,2024-08-27 22:47:57.227,A00509_A01124,False
7840,A03127,A03089,2024-08-27 23:30:07.139,A03127_A03089,True
7841,A03089,A03127,2024-08-27 23:30:07.139,A03089_A03127,False
7842,A01873,A00712,2024-08-27 23:30:09.855,A01873_A00712,True
7843,A00712,A01873,2024-08-27 23:30:09.855,A00712_A01873,False
7844,A03087,A03104,2024-08-28 03:41:53.592,A03087_A03104,True
7845,A03104,A03087,2024-08-28 03:41:53.592,A03104_A03087,False
7846,A00113,A00058,2024-08-28 07:48:51.112,A00113_A00058,True
7847,A00058,A00113,2024-08-28 07:48:51.112,A00058_A00113,False
7848,A00064,A00058,2024-08-28 07:49:01.344,A00064_A00058,True
7849,A00058,A00064,2024-08-28 07:49:01.344,A00058_A00064,False
7850,A01124,A00058,2024-08-28 07:49:05.259,A01124_A00058,True
7851,A00058,A01124,2024-08-28 07:49:05.259,A00058_A01124,False
7852,A03282,A01926,2024-08-28 07:50:43.028,A03282_A01926,True
7853,A01926,A03282,2024-08-28 07:50:43.028,A01926_A03282,False
7854,A03215,A02077,2024-08-28 07:54:26.154,A03215_A02077,True
7855,A02077,A03215,2024-08-28 07:54:26.154,A02077_A03215,False
7856,A03820,A01007,2024-08-28 07:56:56.084,A03820_A01007,True
7857,A01007,A03820,2024-08-28 07:56:56.084,A01007_A03820,False
7858,A01313,A00281,2024-08-28 07:58:28.393,A01313_A00281,True
7859,A00281,A01313,2024-08-28 07:58:28.393,A00281_A01313,False
7860,A01313,A00959,2024-08-28 07:58:49.953,A01313_A00959,True
7861,A00959,A01313,2024-08-28 07:58:49.953,A00959_A01313,False
7862,A01313,A01150,2024-08-28 07:59:13.968,A01313_A01150,True
7863,A01150,A01313,2024-08-28 07:59:13.968,A01150_A01313,False
7864,A01313,A04040,2024-08-28 07:59:37.736,A01313_A04040,True
7865,A04040,A01313,2024-08-28 07:59:37.736,A04040_A01313,False
7866,A01313,A02984,2024-08-28 08:00:23.524,A01313_A02984,True
7867,A02984,A01313,2024-08-28 08:00:23.524,A02984_A01313,False
7868,A01313,A04011,2024-08-28 08:00:35.528,A01313_A04011,True
7869,A04011,A01313,2024-08-28 08:00:35.528,A04011_A01313,False
7870,A01313,A01465,2024-08-28 08:01:09.297,A01313_A01465,True
7871,A01465,A01313,2024-08-28 08:01:09.297,A01465_A01313,False
7872,A01336,A00628,2024-08-28 08:08:31.029,A01336_A00628,True
7873,A00628,A01336,2024-08-28 08:08:31.029,A00628_A01336,False
7874,A01336,A01153,2024-08-28 08:15:25.884,A01336_A01153,True
7875,A01153,A01336,2024-08-28 08:15:25.884,A01153_A01336,False
7876,A00017,A01941,2024-08-28 08:16:13.533,A00017_A01941,True
7877,A01941,A00017,2024-08-28 08:16:13.533,A01941_A00017,False
7878,A00658,A03683,2024-08-28 08:16:16.484,A00658_A03683,True
7879,A03683,A00658,2024-08-28 08:16:16.484,A03683_A00658,False
7880,A02330,A00709,2024-08-28 08:23:05.960,A02330_A00709,True
7881,A00709,A02330,2024-08-28 08:23:05.960,A00709_A02330,False
7882,A02330,A01194,2024-08-28 08:41:48.839,A02330_A01194,True
7883,A01194,A02330,2024-08-28 08:41:48.839,A01194_A02330,False
7884,A02330,A02373,2024-08-28 08:44:29.347,A02330_A02373,True
7885,A02373,A02330,2024-08-28 08:44:29.347,A02373_A02330,False
7886,A01194,A02373,2024-08-28 08:47:27.336,A01194_A02373,True
7887,A02373,A01194,2024-08-28 08:47:27.336,A02373_A01194,False
7888,A00058,A02932,2024-08-28 08:49:43.883,A00058_A02932,True
7889,A02932,A00058,2024-08-28 08:49:43.883,A02932_A00058,False
7890,A02022,A01490,2024-08-28 08:54:26.959,A02022_A01490,True
7891,A01490,A02022,2024-08-28 08:54:26.959,A01490_A02022,False
7892,A02022,A00754,2024-08-28 08:54:35.758,A02022_A00754,True
7893,A00754,A02022,2024-08-28 08:54:35.758,A00754_A02022,False
7894,A00058,A02910,2024-08-28 08:56:09.494,A00058_A02910,True
7895,A02910,A00058,2024-08-28 08:56:09.494,A02910_A00058,False
7896,A01722,A00509,2024-08-28 08:56:23.658,A01722_A00509,True
7897,A00509,A01722,2024-08-28 08:56:23.658,A00509_A01722,False
7898,A00669,A02342,2024-08-28 08:58:25.050,A00669_A02342,True
7899,A02342,A00669,2024-08-28 08:58:25.050,A02342_A00669,False
7900,A01137,A02418,2024-08-28 09:02:48.123,A01137_A02418,True
7901,A02418,A01137,2024-08-28 09:02:48.123,A02418_A01137,False
7902,A03828,A01708,2024-08-28 09:04:14.135,A03828_A01708,True
7903,A01708,A03828,2024-08-28 09:04:14.135,A01708_A03828,False
7904,A00717,A01445,2024-08-28 09:07:16.264,A00717_A01445,True
7905,A01445,A00717,2024-08-28 09:07:16.264,A01445_A00717,False
7906,A00058,A01708,2024-08-28 09:07:50.737,A00058_A01708,True
7907,A01708,A00058,2024-08-28 09:07:50.737,A01708_A00058,False
7908,A02321,A01786,2024-08-28 09:12:22.278,A02321_A01786,True
7909,A01786,A02321,2024-08-28 09:12:22.278,A01786_A02321,False
7910,A00717,A00806,2024-08-28 09:13:18.666,A00717_A00806,True
7911,A00806,A00717,2024-08-28 09:13:18.666,A00806_A00717,False
7912,A00709,A02373,2024-08-28 09:16:08.683,A00709_A02373,True
7913,A02373,A00709,2024-08-28 09:16:08.683,A02373_A00709,False
7914,A02920,A01411,2024-08-28 09:19:07.282,A02920_A01411,True
7915,A01411,A02920,2024-08-28 09:19:07.282,A01411_A02920,False
7916,A03723,A02920,2024-08-28 09:19:36.279,A03723_A02920,True
7917,A02920,A03723,2024-08-28 09:19:36.279,A02920_A03723,False
7918,A02330,A01246,2024-08-28 09:20:04.687,A02330_A01246,True
7919,A01246,A02330,2024-08-28 09:20:04.687,A01246_A02330,False
7920,A02892,A03820,2024-08-28 09:20:27.539,A02892_A03820,True
7921,A03820,A02892,2024-08-28 09:20:27.539,A03820_A02892,False
7922,A02891,A03820,2024-08-28 09:20:28.670,A02891_A03820,True
7923,A03820,A02891,2024-08-28 09:20:28.670,A03820_A02891,False
7924,A01036,A03820,2024-08-28 09:20:30.876,A01036_A03820,True
7925,A03820,A01036,2024-08-28 09:20:30.876,A03820_A01036,False
7926,A00777,A02040,2024-08-28 09:20:33.700,A00777_A02040,True
7927,A02040,A00777,2024-08-28 09:20:33.700,A02040_A00777,False
7928,A02512,A03820,2024-08-28 09:20:44.403,A02512_A03820,True
7929,A03820,A02512,2024-08-28 09:20:44.403,A03820_A02512,False
7930,A02230,A00777,2024-08-28 09:23:25.024,A02230_A00777,True
7931,A00777,A02230,2024-08-28 09:23:25.024,A00777_A02230,False
7932,A02895,A03820,2024-08-28 09:25:11.716,A02895_A03820,True
7933,A03820,A02895,2024-08-28 09:25:11.716,A03820_A02895,False
7934,A00753,A02077,2024-08-28 09:26:26.908,A00753_A02077,True
7935,A02077,A00753,2024-08-28 09:26:26.908,A02077_A00753,False
7936,A01512,A00283,2024-08-28 09:27:16.093,A01512_A00283,True
7937,A00283,A01512,2024-08-28 09:27:16.093,A00283_A01512,False
7938,A00780,A00283,2024-08-28 09:27:25.372,A00780_A00283,True
7939,A00283,A00780,2024-08-28 09:27:25.372,A00283_A00780,False
7940,A00658,A03820,2024-08-28 09:27:45.076,A00658_A03820,True
7941,A03820,A00658,2024-08-28 09:27:45.076,A03820_A00658,False
7942,A00780,A01512,2024-08-28 09:27:51.024,A00780_A01512,True
7943,A01512,A00780,2024-08-28 09:27:51.024,A01512_A00780,False
7944,A01785,A03748,2024-08-28 09:28:47.599,A01785_A03748,True
7945,A03748,A01785,2024-08-28 09:28:47.599,A03748_A01785,False
7946,A03366,A00666,2024-08-28 09:28:54.476,A03366_A00666,True
7947,A00666,A03366,2024-08-28 09:28:54.476,A00666_A03366,False
7948,A01785,A03747,2024-08-28 09:29:32.584,A01785_A03747,True
7949,A03747,A01785,2024-08-28 09:29:32.584,A03747_A01785,False
7950,A00430,A01290,2024-08-28 09:29:36.341,A00430_A01290,True
7951,A01290,A00430,2024-08-28 09:29:36.341,A01290_A00430,False
7952,A01871,A02265,2024-08-28 09:29:41.887,A01871_A02265,True
7953,A02265,A01871,2024-08-28 09:29:41.887,A02265_A01871,False
7954,A02330,A00564,2024-08-28 09:29:44.463,A02330_A00564,True
7955,A00564,A02330,2024-08-28 09:29:44.463,A00564_A02330,False
7956,A02330,A01867,2024-08-28 09:29:53.969,A02330_A01867,True
7957,A01867,A02330,2024-08-28 09:29:53.969,A01867_A02330,False
7958,A00681,A01059,2024-08-28 09:30:01.425,A00681_A01059,True
7959,A01059,A00681,2024-08-28 09:30:01.425,A01059_A00681,False
7960,A00658,A01477,2024-08-28 09:31:21.675,A00658_A01477,True
7961,A01477,A00658,2024-08-28 09:31:21.675,A01477_A00658,False
7962,A01031,A03664,2024-08-28 09:32:06.955,A01031_A03664,True
7963,A03664,A01031,2024-08-28 09:32:06.955,A03664_A01031,False
7964,A03696,A01031,2024-08-28 09:32:27.007,A03696_A01031,True
7965,A01031,A03696,2024-08-28 09:32:27.007,A01031_A03696,False
7966,A02089,A01056,2024-08-28 09:34:09.864,A02089_A01056,True
7967,A01056,A02089,2024-08-28 09:34:09.864,A01056_A02089,False
7968,A02477,A01208,2024-08-28 09:34:26.001,A02477_A01208,True
7969,A01208,A02477,2024-08-28 09:34:26.001,A01208_A02477,False
7970,A01512,A00518,2024-08-28 09:35:08.435,A01512_A00518,True
7971,A00518,A01512,2024-08-28 09:35:08.435,A00518_A01512,False
7972,A00283,A00518,2024-08-28 09:35:08.639,A00283_A00518,True
7973,A00518,A00283,2024-08-28 09:35:08.639,A00518_A00283,False
7974,A00064,A00476,2024-08-28 09:35:54.656,A00064_A00476,True
7975,A00476,A00064,2024-08-28 09:35:54.656,A00476_A00064,False
7976,A01722,A03763,2024-08-28 09:36:01.997,A01722_A03763,True
7977,A03763,A01722,2024-08-28 09:36:01.997,A03763_A01722,False
7978,A03763,A00476,2024-08-28 09:36:03.923,A03763_A00476,True
7979,A00476,A03763,2024-08-28 09:36:03.923,A00476_A03763,False
7980,A01722,A02701,2024-08-28 09:36:14.720,A01722_A02701,True
7981,A02701,A01722,2024-08-28 09:36:14.720,A02701_A01722,False
7982,A00806,A01220,2024-08-28 09:36:28.244,A00806_A01220,True
7983,A01220,A00806,2024-08-28 09:36:28.244,A01220_A00806,False
7984,A04074,A00218,2024-08-28 09:36:33.233,A04074_A00218,True
7985,A00218,A04074,2024-08-28 09:36:33.233,A00218_A04074,False
7986,A01124,A02701,2024-08-28 09:36:35.248,A01124_A02701,True
7987,A02701,A01124,2024-08-28 09:36:35.248,A02701_A01124,False
7988,A00064,A02701,2024-08-28 09:37:12.108,A00064_A02701,True
7989,A02701,A00064,2024-08-28 09:37:12.108,A02701_A00064,False
7990,A00016,A02701,2024-08-28 09:37:25.641,A00016_A02701,True
7991,A02701,A00016,2024-08-28 09:37:25.641,A02701_A00016,False
7992,A00108,A02013,2024-08-28 09:37:30.893,A00108_A02013,True
7993,A02013,A00108,2024-08-28 09:37:30.893,A02013_A00108,False
7994,A01969,A01869,2024-08-28 09:37:36.848,A01969_A01869,True
7995,A01869,A01969,2024-08-28 09:37:36.848,A01869_A01969,False
7996,A01802,A01204,2024-08-28 17:03:14.140,A01802_A01204,True
7997,A01204,A01802,2024-08-28 17:03:14.140,A01204_A01802,False
7998,A00016,A00054,2024-08-28 17:21:47.432,A00016_A00054,True
7999,A00054,A00016,2024-08-28 17:21:47.432,A00054_A00016,False
8000,A01124,A00054,2024-08-28 17:21:53.974,A01124_A00054,True
8001,A00054,A01124,2024-08-28 17:21:53.974,A00054_A01124,False
8002,A01313,A02662,2024-08-28 17:22:40.033,A01313_A02662,True
8003,A02662,A01313,2024-08-28 17:22:40.033,A02662_A01313,False
8004,A00016,A03849,2024-08-28 17:25:24.667,A00016_A03849,True
8005,A03849,A00016,2024-08-28 17:25:24.667,A03849_A00016,False
8006,A01124,A03849,2024-08-28 17:25:26.938,A01124_A03849,True
8007,A03849,A01124,2024-08-28 17:25:26.938,A03849_A01124,False
8008,A00058,A03849,2024-08-28 17:25:37.055,A00058_A03849,True
8009,A03849,A00058,2024-08-28 17:25:37.055,A03849_A00058,False
8010,A00016,A00058,2024-08-28 17:26:21.487,A00016_A00058,True
8011,A00058,A00016,2024-08-28 17:26:21.487,A00058_A00016,False
8012,A00016,A03319,2024-08-28 17:27:10.724,A00016_A03319,True
8013,A03319,A00016,2024-08-28 17:27:10.724,A03319_A00016,False
8014,A01124,A03319,2024-08-28 17:27:14.071,A01124_A03319,True
8015,A03319,A01124,2024-08-28 17:27:14.071,A03319_A01124,False
8016,A01375,A00032,2024-08-28 17:31:15.086,A01375_A00032,True
8017,A00032,A01375,2024-08-28 17:31:15.086,A00032_A01375,False
8018,A00774,A01451,2024-08-28 17:32:58.927,A00774_A01451,True
8019,A01451,A00774,2024-08-28 17:32:58.927,A01451_A00774,False
8020,A00186,A02670,2024-08-28 19:22:12.360,A00186_A02670,True
8021,A02670,A00186,2024-08-28 19:22:12.360,A02670_A00186,False
8022,A00887,A00194,2024-08-28 19:23:49.272,A00887_A00194,True
8023,A00194,A00887,2024-08-28 19:23:49.272,A00194_A00887,False
8024,A02524,A00194,2024-08-28 19:23:55.347,A02524_A00194,True
8025,A00194,A02524,2024-08-28 19:23:55.347,A00194_A02524,False
8026,A00168,A04001,2024-08-28 19:28:40.039,A00168_A04001,True
8027,A04001,A00168,2024-08-28 19:28:40.039,A04001_A00168,False
8028,A02797,A03104,2024-08-28 21:13:11.111,A02797_A03104,True
8029,A03104,A02797,2024-08-28 21:13:11.111,A03104_A02797,False
8030,A03127,A01365,2024-08-28 21:16:24.019,A03127_A01365,True
8031,A01365,A03127,2024-08-28 21:16:24.019,A01365_A03127,False
8032,A01365,A01610,2024-08-28 21:16:34.519,A01365_A01610,True
8033,A01610,A01365,2024-08-28 21:16:34.519,A01610_A01365,False
8034,A01365,A02690,2024-08-28 21:16:45.684,A01365_A02690,True
8035,A02690,A01365,2024-08-28 21:16:45.684,A02690_A01365,False
8036,A01960,A00516,2024-08-28 21:28:20.943,A01960_A00516,True
8037,A00516,A01960,2024-08-28 21:28:20.943,A00516_A01960,False
8038,A02089,A00964,2024-08-28 22:27:38.940,A02089_A00964,True
8039,A00964,A02089,2024-08-28 22:27:38.940,A00964_A02089,False
8040,A00658,A03427,2024-08-28 09:24:43.660,A00658_A03427,True
8041,A03427,A00658,2024-08-28 09:24:43.660,A03427_A00658,False
8042,A02247,A03335,2024-08-28 09:30:03.589,A02247_A03335,True
8043,A03335,A02247,2024-08-28 09:30:03.589,A03335_A02247,False
8044,A02265,A01641,2024-08-28 09:30:06.675,A02265_A01641,True
8045,A01641,A02265,2024-08-28 09:30:06.675,A01641_A02265,False
8046,A00777,A00789,2024-08-28 09:30:20.925,A00777_A00789,True
8047,A00789,A00777,2024-08-28 09:30:20.925,A00789_A00777,False
8048,A01722,A00476,2024-08-28 09:35:34.279,A01722_A00476,True
8049,A00476,A01722,2024-08-28 09:35:34.279,A00476_A01722,False
8050,A00114,A00476,2024-08-28 09:35:38.336,A00114_A00476,True
8051,A00476,A00114,2024-08-28 09:35:38.336,A00476_A00114,False
8052,A01124,A00476,2024-08-28 09:35:46.284,A01124_A00476,True
8053,A00476,A01124,2024-08-28 09:35:46.284,A00476_A01124,False
8054,A00546,A00476,2024-08-28 09:35:54.639,A00546_A00476,True
8055,A00476,A00546,2024-08-28 09:35:54.639,A00476_A00546,False
8056,A03763,A02701,2024-08-28 09:36:48.309,A03763_A02701,True
8057,A02701,A03763,2024-08-28 09:36:48.309,A02701_A03763,False
8058,A00348,A00250,2024-08-28 09:36:59.871,A00348_A00250,True
8059,A00250,A00348,2024-08-28 09:36:59.871,A00250_A00348,False
8060,A01124,A01722,2024-08-28 09:37:08.200,A01124_A01722,True
8061,A01722,A01124,2024-08-28 09:37:08.200,A01722_A01124,False
8062,A03763,A00016,2024-08-28 09:37:41.598,A03763_A00016,True
8063,A00016,A03763,2024-08-28 09:37:41.598,A00016_A03763,False
8064,A01722,A00016,2024-08-28 09:37:47.988,A01722_A00016,True
8065,A00016,A01722,2024-08-28 09:37:47.988,A00016_A01722,False
8066,A00546,A00016,2024-08-28 09:38:04.100,A00546_A00016,True
8067,A00016,A00546,2024-08-28 09:38:04.100,A00016_A00546,False
8068,A04034,A01860,2024-08-28 09:38:12.716,A04034_A01860,True
8069,A01860,A04034,2024-08-28 09:38:12.716,A01860_A04034,False
8070,A01786,A01474,2024-08-28 09:38:53.022,A01786_A01474,True
8071,A01474,A01786,2024-08-28 09:38:53.022,A01474_A01786,False
8072,A03672,A02191,2024-08-28 09:38:55.775,A03672_A02191,True
8073,A02191,A03672,2024-08-28 09:38:55.775,A02191_A03672,False
8074,A03766,A01488,2024-08-28 09:39:14.888,A03766_A01488,True
8075,A01488,A03766,2024-08-28 09:39:14.888,A01488_A03766,False
8076,A01701,A02279,2024-08-28 09:39:38.688,A01701_A02279,True
8077,A02279,A01701,2024-08-28 09:39:38.688,A02279_A01701,False
8078,A02206,A02617,2024-08-28 09:39:49.344,A02206_A02617,True
8079,A02617,A02206,2024-08-28 09:39:49.344,A02617_A02206,False
8080,A03456,A03465,2024-08-28 09:39:49.652,A03456_A03465,True
8081,A03465,A03456,2024-08-28 09:39:49.652,A03465_A03456,False
8082,A00043,A04038,2024-08-28 09:40:09.905,A00043_A04038,True
8083,A04038,A00043,2024-08-28 09:40:09.905,A04038_A00043,False
8084,A02206,A02603,2024-08-28 09:40:40.544,A02206_A02603,True
8085,A02603,A02206,2024-08-28 09:40:40.544,A02603_A02206,False
8086,A00250,A03802,2024-08-28 09:40:53.632,A00250_A03802,True
8087,A03802,A00250,2024-08-28 09:40:53.632,A03802_A00250,False
8088,A00806,A02922,2024-08-28 09:42:16.660,A00806_A02922,True
8089,A02922,A00806,2024-08-28 09:42:16.660,A02922_A00806,False
8090,A01488,A00863,2024-08-28 09:42:19.311,A01488_A00863,True
8091,A00863,A01488,2024-08-28 09:42:19.311,A00863_A01488,False
8092,A02427,A01106,2024-08-28 09:42:40.880,A02427_A01106,True
8093,A01106,A02427,2024-08-28 09:42:40.880,A01106_A02427,False
8094,A00806,A03865,2024-08-28 09:42:43.688,A00806_A03865,True
8095,A03865,A00806,2024-08-28 09:42:43.688,A03865_A00806,False
8096,A02427,A01037,2024-08-28 09:43:10.995,A02427_A01037,True
8097,A01037,A02427,2024-08-28 09:43:10.995,A01037_A02427,False
8098,A02265,A01477,2024-08-28 09:43:50.552,A02265_A01477,True
8099,A01477,A02265,2024-08-28 09:43:50.552,A01477_A02265,False
8100,A01220,A02922,2024-08-28 09:43:58.603,A01220_A02922,True
8101,A02922,A01220,2024-08-28 09:43:58.603,A02922_A01220,False
8102,A01336,A03914,2024-08-28 09:45:46.540,A01336_A03914,True
8103,A03914,A01336,2024-08-28 09:45:46.540,A03914_A01336,False
8104,A03282,A00456,2024-08-28 09:46:16.720,A03282_A00456,True
8105,A00456,A03282,2024-08-28 09:46:16.720,A00456_A03282,False
8106,A01407,A00577,2024-08-28 09:46:30.608,A01407_A00577,True
8107,A00577,A01407,2024-08-28 09:46:30.608,A00577_A01407,False
8108,A03672,A03206,2024-08-28 09:48:32.983,A03672_A03206,True
8109,A03206,A03672,2024-08-28 09:48:32.983,A03206_A03672,False
8110,A03772,A02401,2024-08-28 09:51:07.972,A03772_A02401,True
8111,A02401,A03772,2024-08-28 09:51:07.972,A02401_A03772,False
8112,A03828,A02168,2024-08-28 09:53:01.109,A03828_A02168,True
8113,A02168,A03828,2024-08-28 09:53:01.109,A02168_A03828,False
8114,A01796,A01545,2024-08-28 09:56:54.928,A01796_A01545,True
8115,A01545,A01796,2024-08-28 09:56:54.928,A01545_A01796,False
8116,A01031,A00025,2024-08-28 09:57:28.264,A01031_A00025,True
8117,A00025,A01031,2024-08-28 09:57:28.264,A00025_A01031,False
8118,A01031,A02680,2024-08-28 09:58:12.213,A01031_A02680,True
8119,A02680,A01031,2024-08-28 09:58:12.213,A02680_A01031,False
8120,A00064,A00249,2024-08-28 10:03:47.920,A00064_A00249,True
8121,A00249,A00064,2024-08-28 10:03:47.920,A00249_A00064,False
8122,A02680,A00939,2024-08-28 10:04:06.073,A02680_A00939,True
8123,A00939,A02680,2024-08-28 10:04:06.073,A00939_A02680,False
8124,A00064,A01073,2024-08-28 10:04:13.453,A00064_A01073,True
8125,A01073,A00064,2024-08-28 10:04:13.453,A01073_A00064,False
8126,A02151,A03660,2024-08-28 10:08:45.504,A02151_A03660,True
8127,A03660,A02151,2024-08-28 10:08:45.504,A03660_A02151,False
8128,A03904,A01788,2024-08-28 10:09:22.373,A03904_A01788,True
8129,A01788,A03904,2024-08-28 10:09:22.373,A01788_A03904,False
8130,A00250,A01031,2024-08-28 10:10:06.249,A00250_A01031,True
8131,A01031,A00250,2024-08-28 10:10:06.249,A01031_A00250,False
8132,A02227,A03717,2024-08-28 10:10:28.573,A02227_A03717,True
8133,A03717,A02227,2024-08-28 10:10:28.573,A03717_A02227,False
8134,A01031,A02122,2024-08-28 10:10:30.789,A01031_A02122,True
8135,A02122,A01031,2024-08-28 10:10:30.789,A02122_A01031,False
8136,A00064,A00296,2024-08-28 10:11:07.737,A00064_A00296,True
8137,A00296,A00064,2024-08-28 10:11:07.737,A00296_A00064,False
8138,A02229,A02075,2024-08-28 10:11:16.976,A02229_A02075,True
8139,A02075,A02229,2024-08-28 10:11:16.976,A02075_A02229,False
8140,A01146,A01474,2024-08-28 10:12:59.257,A01146_A01474,True
